,Unnamed: 0,ID,flow_id,time,bytes,bytes_sum,dir,iat
7924,7924,2023-10-12 03:44:17US0.950158229,2023-10-12 03:44:17US,0.950158229,64,35680,True,0.09772734400000004
7925,7925,2023-10-12 03:44:17US0.950548437,2023-10-12 03:44:17US,0.950548437,24,35704,True,0.000390208000000003
7926,7926,2023-10-12 03:44:17US0.856530156,2023-10-12 03:44:17US,0.8565301559999999,281,35985,True,-0.09401828099999998
7927,7927,2023-10-12 03:44:17US0.94166776,2023-10-12 03:44:17US,0.94166776,576,36561,False,-0.00044624999999998133
7928,7928,2023-10-12 03:44:17US0.943008594,2023-10-12 03:44:17US,0.943008594,788,37349,False,0.0013408340000000685
7929,7929,2023-10-12 03:44:17US0.950715469,2023-10-12 03:44:17US,0.950715469,1364,38713,False,0.007706875000000002
7930,7930,2023-10-12 03:44:17US0.954003541,2023-10-12 03:44:17US,0.954003541,1364,40077,False,0.0032880719999999197
7931,7931,2023-10-12 03:44:17US0.954113229,2023-10-12 03:44:17US,0.9541132290000001,1364,41441,False,0.00010968799999999668
7932,7932,2023-10-12 03:44:17US0.954323229,2023-10-12 03:44:17US,0.9543232290000001,1316,42757,False,0.00021000000000004349
7933,7933,2023-10-12 03:44:17US0.961275885,2023-10-12 03:44:17US,0.961275885,64,42821,True,0.104745729
7934,7934,2023-10-12 03:44:17US0.961795885,2023-10-12 03:44:17US,0.961795885,24,42845,True,0.0005199999999999648
7935,7935,2023-10-12 03:44:17US1.043433698,2023-10-12 03:44:17US,1.043433698,281,43126,True,0.08163781300000006
